pair_id	chrom	lcr_up_start	lcr_up_end	lcr_down_start	lcr_down_end	interior_start	interior_end	interior_len_bp	avg_lcr_len_bp	identity	propensity_X	n_interior_genes	n_disease_genes	n_HI3_genes
NAHR_01557_chr17_45M	chr17	45495835	45516128	46329705	46347141	45516128	46329705	813577	18864	0.9817	4.197	22	5	1
NAHR_01558_chr17_45M	chr17	45516131	45573555	46489409	46551552	45573555	46489409	915854	59783	0.9835	4.698	19	5	1
NAHR_01559_chr17_46M	chr17	46509135	46564311	47013620	47064438	46564311	47013620	449309	52997	0.9722	4.593	12	4	0
NAHR_01560_chr17_46M	chr17	46292046	46489410	46509623	46707123	46489410	46509623	20213	197432	0.9981	5.285	1	0	0
NAHR_01561_chr17_45M	chr17	45495835	45516128	46547567	46565076	45516128	46547567	1031439	18901	0.9823	4.201	24	5	1
NAHR_01562_chr17_46M	chr17	46509135	46564311	47013620	47064438	46564311	47013620	449309	52997	0.9722	4.593	12	4	0
NAHR_01563_chr17_45M	chr17	45516131	45553913	47013620	47052446	45553913	47013620	1459707	38304	0.9867	4.522	35	9	1
NAHR_01564_chr17_46M	chr17	46292046	46346376	47014106	47064438	46346376	47014106	667730	52331	0.9725	4.589	15	4	0
NAHR_01565_chr17_59M	chr17	59572880	59600000	59975506	60002602	59600000	59975506	375506	27108	0.9946	4.409	12	2	1
NAHR_01566_chr17_59M	chr17	59572880	59600000	59975506	60002602	59600000	59975506	375506	27108	0.9946	4.409	12	2	1
NAHR_01567_chr17_60M	chr17	60005984	60021089	62262567	62277656	60021089	62262567	2241478	15097	0.9870	4.125	35	11	2
NAHR_01568_chr17_60M	chr17	60019202	60035640	60110888	60127341	60035640	60110888	75248	16445	0.9974	4.205	5	0	0
NAHR_01569_chr17_60M	chr17	60019202	60035640	60110888	60127341	60035640	60110888	75248	16445	0.9974	4.205	5	0	0
NAHR_01570_chr17_60M	chr17	60200517	60221224	62277796	62298462	60221224	62277796	2056572	20686	0.9876	4.262	27	10	2
NAHR_01571_chr17_60M	chr17	60005984	60021089	62262567	62277656	60021089	62262567	2241478	15097	0.9870	4.125	35	11	2
NAHR_01572_chr17_60M	chr17	60200517	60221224	62277796	62298462	60221224	62277796	2056572	20686	0.9876	4.262	27	10	2
NAHR_01573_chr18_10M	chr18	10592917	10599606	11916166	11923609	10599606	11916166	1316560	7066	0.9565	3.682	28	5	0
NAHR_01574_chr18_10M	chr18	10604204	10656105	12167145	12231381	10656105	12167145	1511040	58068	0.9790	4.664	31	7	0
NAHR_01575_chr18_10M	chr18	10909567	10915778	12076953	12083499	10915778	12076953	1161175	6378	0.9652	3.672	24	5	0
NAHR_01576_chr18_10M	chr18	10592917	10599606	11916166	11923609	10599606	11916166	1316560	7066	0.9565	3.682	28	5	0
NAHR_01577_chr18_10M	chr18	10909567	10915778	12076953	12083499	10915778	12076953	1161175	6378	0.9652	3.672	24	5	0
NAHR_01578_chr18_10M	chr18	10604204	10656105	12167145	12231381	10656105	12167145	1511040	58068	0.9790	4.664	31	7	0
NAHR_01579_chr18_46M	chr18	46962113	46969912	47021632	47029419	46969912	47021632	51720	7793	0.9973	3.881	1	1	0
NAHR_01580_chr18_46M	chr18	46962113	46969912	47021632	47029419	46969912	47021632	51720	7793	0.9973	3.881	1	1	0
NAHR_01581_chr19_12M	chr19	12385985	12404553	12425555	12444343	12404553	12425555	21002	18678	0.9643	4.119	1	0	0
NAHR_01582_chr19_12M	chr19	12385985	12404553	12425555	12444343	12404553	12425555	21002	18678	0.9643	4.119	1	0	0
NAHR_01583_chr19_22M	chr19	22377175	22417482	22635867	22679600	22417482	22635867	218385	42020	0.9578	4.428	11	0	0
NAHR_01584_chr19_22M	chr19	22377175	22417482	22635867	22679600	22417482	22635867	218385	42020	0.9578	4.428	11	0	0
NAHR_01585_chr19_36M	chr19	36272742	36324422	37254116	37305717	36324422	37254116	929694	51640	0.9623	4.535	35	0	0
NAHR_01586_chr19_36M	chr19	36272742	36324422	37254116	37305717	36324422	37254116	929694	51640	0.9623	4.535	35	0	0
NAHR_01587_chr19_42M	chr19	42754180	42799996	43258049	43296315	42799996	43258049	458053	42041	0.9509	4.397	13	0	0
NAHR_01588_chr19_42M	chr19	42754180	42805412	43071547	43116175	42805412	43071547	266135	47930	0.9504	4.448	8	0	0
NAHR_01589_chr19_42M	chr19	42816835	42822169	42885147	42890149	42822169	42885147	62978	5168	0.9520	3.535	3	0	0
NAHR_01590_chr19_42M	chr19	42885147	42890149	42985442	42990455	42890149	42985442	95293	5007	0.9528	3.525	3	0	0
NAHR_01591_chr19_42M	chr19	42885147	42890334	43145415	43150618	42890334	43145415	255081	5195	0.9515	3.535	5	0	0
NAHR_01592_chr19_42M	chr19	42816835	42822169	42885147	42890149	42822169	42885147	62978	5168	0.9520	3.535	3	0	0
NAHR_01593_chr19_42M	chr19	42895713	42902381	43056509	43064504	42902381	43056509	154128	7331	0.9507	3.675	4	0	0
NAHR_01594_chr19_42M	chr19	42925620	42971779	43071547	43127048	42971779	43071547	99768	50830	0.9516	4.478	3	0	0
NAHR_01595_chr19_42M	chr19	42885147	42890149	42985442	42990455	42890149	42985442	95293	5007	0.9528	3.525	3	0	0
NAHR_01596_chr19_42M	chr19	42895713	42902381	43056509	43064504	42902381	43056509	154128	7331	0.9507	3.675	4	0	0
NAHR_01597_chr19_42M	chr19	42925620	42971779	43071547	43127048	42971779	43071547	99768	50830	0.9516	4.478	3	0	0
NAHR_01598_chr19_42M	chr19	42754180	42805412	43071547	43116175	42805412	43071547	266135	47930	0.9504	4.448	8	0	0
NAHR_01599_chr19_42M	chr19	42885147	42890334	43145415	43150618	42890334	43145415	255081	5195	0.9515	3.535	5	0	0
NAHR_01600_chr19_43M	chr19	43149208	43156802	43385509	43391957	43156802	43385509	228707	7021	0.9518	3.661	9	0	0
NAHR_01601_chr19_43M	chr19	43175062	43180881	43194187	43199999	43180881	43194187	13306	5815	0.9590	3.610	2	0	0
NAHR_01602_chr19_43M	chr19	43194187	43237152	43258049	43297619	43237152	43258049	20897	41267	0.9533	4.400	2	0	0
NAHR_01603_chr19_43M	chr19	43175062	43180881	43194187	43199999	43180881	43194187	13306	5815	0.9590	3.610	2	0	0
NAHR_01604_chr19_43M	chr19	43194187	43237152	43258049	43297619	43237152	43258049	20897	41267	0.9533	4.400	2	0	0
NAHR_01605_chr19_42M	chr19	42754180	42799996	43258049	43296315	42799996	43258049	458053	42041	0.9509	4.397	13	0	0
NAHR_01606_chr19_43M	chr19	43336250	43351972	43381509	43397766	43351972	43381509	29537	15989	0.9559	4.018	2	0	0
NAHR_01607_chr19_43M	chr19	43336250	43351972	43381509	43397766	43351972	43381509	29537	15989	0.9559	4.018	2	0	0
NAHR_01608_chr19_43M	chr19	43149208	43156802	43385509	43391957	43156802	43385509	228707	7021	0.9518	3.661	9	0	0
NAHR_01609_chr19_47M	chr19	47903486	47957114	50091196	50138075	47957114	50091196	2134082	50253	0.9826	4.619	142	33	1
NAHR_01610_chr19_50M	chr19	50074454	50090966	50608569	50623425	50090966	50608569	517603	15684	0.9805	4.114	22	5	0
NAHR_01611_chr19_47M	chr19	47903486	47957114	50091196	50138075	47957114	50091196	2134082	50253	0.9826	4.619	142	33	1
NAHR_01612_chr19_50M	chr19	50074454	50090966	50608569	50623425	50090966	50608569	517603	15684	0.9805	4.114	22	5	0
NAHR_01613_chr19_53M	chr19	53277817	53286591	53297444	53305881	53286591	53297444	10853	8605	0.9538	3.753	1	0	0
NAHR_01614_chr19_53M	chr19	53277817	53286591	53297444	53305881	53286591	53297444	10853	8605	0.9538	3.753	1	0	0
NAHR_01615_chr19_54M	chr19	54219877	54225093	54239621	54244927	54225093	54239621	14528	5261	0.9714	3.615	2	0	0
NAHR_01616_chr19_54M	chr19	54219877	54225093	54239621	54244927	54225093	54239621	14528	5261	0.9714	3.615	2	0	0
NAHR_01617_chr2_86M	chr2	86708833	86743083	87053643	87087879	86743083	87053643	310560	34243	0.9957	4.515	7	1	0
NAHR_01618_chr2_86M	chr2	86898044	86913564	87980128	87995626	86913564	87980128	1066564	15509	0.9890	4.145	15	0	0
NAHR_01619_chr2_86M	chr2	86914962	86942175	87961254	87988891	86942175	87961254	1019079	27425	0.9944	4.413	15	0	0
NAHR_01620_chr2_87M	chr2	86945215	87053645	87715963	87824700	87053645	87715963	662318	108583	0.9976	5.024	11	0	0
NAHR_01621_chr2_87M	chr2	87030904	87053645	87140177	87162923	87053645	87140177	86532	22743	0.9837	4.286	2	0	0
NAHR_01622_chr2_86M	chr2	86708833	86743083	87053643	87087879	86743083	87053643	310560	34243	0.9957	4.515	7	1	0
NAHR_01623_chr2_87M	chr2	87123263	87162923	87699047	87739019	87162923	87699047	536124	39816	0.9905	4.556	9	0	0
NAHR_01624_chr2_87M	chr2	87030904	87053645	87140177	87162923	87053645	87140177	86532	22743	0.9837	4.286	2	0	0
NAHR_01625_chr2_87M	chr2	87333379	87361764	90229646	90257918	87361764	90229646	2867882	28328	0.9881	4.399	27	3	0
NAHR_01626_chr2_87M	chr2	87333379	87340234	88977262	88984129	87340234	88977262	1637028	6861	0.9813	3.765	27	3	0
NAHR_01627_chr2_87M	chr2	87348633	87361750	91558880	91571708	87361750	91558880	4197130	12972	0.9936	4.087	28	3	0
NAHR_01628_chr2_87M	chr2	87364359	87394368	90256399	90286374	87394368	90256399	2862031	29992	0.9917	4.440	27	3	0
NAHR_01629_chr2_87M	chr2	87364436	87376065	91989152	92000663	87376065	91989152	4613087	11570	0.9629	3.913	33	3	0
NAHR_01630_chr2_87M	chr2	87123263	87162923	87699047	87739019	87162923	87699047	536124	39816	0.9905	4.556	9	0	0
NAHR_01631_chr2_87M	chr2	86945215	87053645	87715963	87824700	87053645	87715963	662318	108583	0.9976	5.024	11	0	0
NAHR_01632_chr2_86M	chr2	86914962	86942175	87961254	87988891	86942175	87961254	1019079	27425	0.9944	4.413	15	0	0
NAHR_01633_chr2_86M	chr2	86898044	86913564	87980128	87995626	86913564	87980128	1066564	15509	0.9890	4.145	15	0	0
NAHR_01634_chr2_89M	chr2	88977261	89010630	90209879	90236573	89010630	90209879	1199249	30031	0.9783	4.380	1	0	0
NAHR_01635_chr2_87M	chr2	87333379	87340234	88977262	88984129	87340234	88977262	1637028	6861	0.9813	3.765	27	3	0
NAHR_01636_chr2_89M	chr2	89009949	89118365	90082267	90190711	89118365	90082267	963902	108430	0.9888	4.979	1	0	0
NAHR_01637_chr2_89M	chr2	89118367	89330679	89851927	90063667	89330679	89851927	521248	212026	0.9916	5.282	1	0	0
NAHR_01638_chr2_89M	chr2	89530679	89663939	91604987	91738052	89663939	91604987	1941048	133162	0.9938	5.093	3	0	0
NAHR_01639_chr2_89M	chr2	89585850	89592029	91850421	91857847	89592029	91850421	2258392	6802	0.9601	3.680	5	0	0
NAHR_01640_chr2_89M	chr2	89753993	89767642	91840334	91851751	89767642	91840334	2072692	12533	0.9573	3.923	5	0	0
NAHR_01641_chr2_89M	chr2	89118367	89330679	89851927	90063667	89330679	89851927	521248	212026	0.9916	5.282	1	0	0
NAHR_01642_chr2_89M	chr2	89009949	89118365	90082267	90190711	89118365	90082267	963902	108430	0.9888	4.979	1	0	0
NAHR_01643_chr2_89M	chr2	88977261	89010630	90209879	90236573	89010630	90209879	1199249	30031	0.9783	4.380	1	0	0
NAHR_01644_chr2_87M	chr2	87333379	87361764	90229646	90257918	87361764	90229646	2867882	28328	0.9881	4.399	27	3	0
NAHR_01645_chr2_90M	chr2	90242661	90268090	94205962	94231368	90268090	94205962	3937872	25417	0.9663	4.257	7	0	0
NAHR_01646_chr2_90M	chr2	90244978	90274981	91541724	91571708	90274981	91541724	1266743	29993	0.9912	4.438	1	0	0
NAHR_01647_chr2_90M	chr2	90246304	90268090	91978853	92000663	90268090	91978853	1710763	21798	0.9536	4.137	6	0	0
NAHR_01648_chr2_87M	chr2	87364359	87394368	90256399	90286374	87394368	90256399	2862031	29992	0.9917	4.440	27	3	0
NAHR_01649_chr2_90M	chr2	90290276	90324446	91478568	91512533	90324446	91478568	1154122	34067	0.9854	4.466	1	0	0
NAHR_01650_chr2_90M	chr2	90314847	90323187	94264533	94272859	90323187	94264533	3941346	8333	0.9771	3.831	7	0	0
NAHR_01651_chr2_90M	chr2	90314847	90323168	92034003	92042327	90323168	92034003	1710835	8322	0.9794	3.839	6	0	0
NAHR_01652_chr2_90M	chr2	90314847	90323168	91810444	91818766	90323168	91810444	1487276	8321	0.9793	3.839	5	0	0
NAHR_01653_chr2_90M	chr2	90324988	90354467	91448964	91479471	90354467	91448964	1094497	29993	0.9896	4.430	1	0	0
NAHR_01654_chr2_90M	chr2	90326418	90348745	92043731	92066204	90348745	92043731	1694986	22400	0.9670	4.207	6	0	0
NAHR_01655_chr2_90M	chr2	90326418	90352564	91782774	91809040	90352564	91782774	1430210	26206	0.9665	4.270	5	0	0
NAHR_01656_chr2_90M	chr2	90326419	90345704	94273655	94293015	90345704	94273655	3927951	19322	0.9670	4.145	7	0	0
NAHR_01657_chr2_91M	chr2	91435623	91442018	92066209	92072567	91442018	92066209	624191	6376	0.9506	3.617	5	0	0
NAHR_01658_chr2_91M	chr2	91446946	91477087	91782673	91809045	91477087	91782673	305586	28256	0.9657	4.298	4	0	0
NAHR_01659_chr2_90M	chr2	90324988	90354467	91448964	91479471	90354467	91448964	1094497	29993	0.9896	4.430	1	0	0
NAHR_01660_chr2_91M	chr2	91454692	91477087	92043726	92066204	91477087	92043726	566639	22436	0.9672	4.208	5	0	0
NAHR_01661_chr2_90M	chr2	90290276	90324446	91478568	91512533	90324446	91478568	1154122	34067	0.9854	4.466	1	0	0
NAHR_01662_chr2_91M	chr2	91479457	91487777	94264533	94272835	91487777	94264533	2776756	8311	0.9779	3.833	6	0	0
NAHR_01663_chr2_91M	chr2	91479458	91487777	92034003	92042321	91487777	92034003	546226	8318	0.9794	3.839	5	0	0
NAHR_01664_chr2_91M	chr2	91479458	91487777	91810450	91818766	91487777	91810450	322673	8317	0.9793	3.839	4	0	0
NAHR_01665_chr2_90M	chr2	90244978	90274981	91541724	91571708	90274981	91541724	1266743	29993	0.9912	4.438	1	0	0
NAHR_01666_chr2_91M	chr2	91548688	91571708	94208284	94231368	91571708	94208284	2636576	23052	0.9656	4.213	6	0	0
NAHR_01667_chr2_91M	chr2	91548688	91570448	91978853	92000663	91570448	91978853	408405	21785	0.9563	4.149	5	0	0
NAHR_01668_chr2_87M	chr2	87348633	87361750	91558880	91571708	87361750	91558880	4197130	12972	0.9936	4.087	28	3	0
NAHR_01669_chr2_89M	chr2	89530679	89663939	91604987	91738052	89663939	91604987	1941048	133162	0.9938	5.093	3	0	0
NAHR_01670_chr2_91M	chr2	91660164	91666330	91850421	91857846	91666330	91850421	184091	6795	0.9592	3.676	2	0	0
NAHR_01671_chr2_91M	chr2	91446946	91477087	91782673	91809045	91477087	91782673	305586	28256	0.9657	4.298	4	0	0
NAHR_01672_chr2_90M	chr2	90326418	90352564	91782774	91809040	90352564	91782774	1430210	26206	0.9665	4.270	5	0	0
NAHR_01673_chr2_91M	chr2	91786586	91839800	92012934	92066204	91839800	92012934	173134	53242	0.9973	4.713	1	0	0
NAHR_01674_chr2_91M	chr2	91810437	91839801	94243575	94272847	91839801	94243575	2403774	29318	0.9838	4.395	2	0	0
NAHR_01675_chr2_90M	chr2	90314847	90323168	91810444	91818766	90323168	91810444	1487276	8321	0.9793	3.839	5	0	0
NAHR_01676_chr2_91M	chr2	91479458	91487777	91810450	91818766	91487777	91810450	322673	8317	0.9793	3.839	4	0	0
NAHR_01677_chr2_89M	chr2	89753993	89767642	91840334	91851751	89767642	91840334	2072692	12533	0.9573	3.923	5	0	0
NAHR_01678_chr2_91M	chr2	91660164	91666330	91850421	91857846	91666330	91850421	184091	6795	0.9592	3.676	2	0	0
NAHR_01679_chr2_89M	chr2	89585850	89592029	91850421	91857847	89592029	91850421	2258392	6802	0.9601	3.680	5	0	0
NAHR_01680_chr2_91M	chr2	91548688	91570448	91978853	92000663	91570448	91978853	408405	21785	0.9563	4.149	5	0	0
NAHR_01681_chr2_90M	chr2	90246304	90268090	91978853	92000663	90268090	91978853	1710763	21798	0.9536	4.137	6	0	0
NAHR_01682_chr2_92M	chr2	91978854	92042334	94209637	94272847	92042334	94209637	2167303	63345	0.9733	4.674	1	0	0
NAHR_01683_chr2_87M	chr2	87364436	87376065	91989152	92000663	87376065	91989152	4613087	11570	0.9629	3.913	33	3	0
NAHR_01684_chr2_91M	chr2	91786586	91839800	92012934	92066204	91839800	92012934	173134	53242	0.9973	4.713	1	0	0
NAHR_01685_chr2_91M	chr2	91479458	91487777	92034003	92042321	91487777	92034003	546226	8318	0.9794	3.839	5	0	0
NAHR_01686_chr2_90M	chr2	90314847	90323168	92034003	92042327	90323168	92034003	1710835	8322	0.9794	3.839	6	0	0
NAHR_01687_chr2_91M	chr2	91454692	91477087	92043726	92066204	91477087	92043726	566639	22436	0.9672	4.208	5	0	0
NAHR_01688_chr2_90M	chr2	90326418	90348745	92043731	92066204	90348745	92043731	1694986	22400	0.9670	4.207	6	0	0
NAHR_01689_chr2_91M	chr2	91435623	91442018	92066209	92072567	91442018	92066209	624191	6376	0.9506	3.617	5	0	0
NAHR_01690_chr2_90M	chr2	90242661	90268090	94205962	94231368	90268090	94205962	3937872	25417	0.9663	4.257	7	0	0
NAHR_01691_chr2_91M	chr2	91548688	91571708	94208284	94231368	91571708	94208284	2636576	23052	0.9656	4.213	6	0	0
NAHR_01692_chr2_92M	chr2	91978854	92042334	94209637	94272847	92042334	94209637	2167303	63345	0.9733	4.674	1	0	0
NAHR_01693_chr2_91M	chr2	91810437	91839801	94243575	94272847	91839801	94243575	2403774	29318	0.9838	4.395	2	0	0
NAHR_01694_chr2_91M	chr2	91479457	91487777	94264533	94272835	91487777	94264533	2776756	8311	0.9779	3.833	6	0	0
NAHR_01695_chr2_90M	chr2	90314847	90323187	94264533	94272859	90323187	94264533	3941346	8333	0.9771	3.831	7	0	0
NAHR_01696_chr2_90M	chr2	90326419	90345704	94273655	94293015	90345704	94273655	3927951	19322	0.9670	4.145	7	0	0
NAHR_01697_chr2_95M	chr2	95414295	95496989	95579796	95662427	95496989	95579796	82807	82662	0.9938	4.887	3	0	0
NAHR_01698_chr2_95M	chr2	95447667	95456843	97633951	97643144	95456843	97633951	2177108	9184	0.9769	3.872	47	11	1
NAHR_01699_chr2_95M	chr2	95456847	95491792	97005693	97040719	95491792	97005693	1513901	34985	0.9762	4.436	38	10	1
NAHR_01700_chr2_95M	chr2	95414295	95496989	95579796	95662427	95496989	95579796	82807	82662	0.9938	4.887	3	0	0
NAHR_01701_chr2_95M	chr2	95584997	95619888	97005693	97040709	95619888	97005693	1385805	34953	0.9764	4.436	34	10	1
NAHR_01702_chr2_95M	chr2	95619892	95629068	97633951	97643144	95629068	97633951	2004883	9184	0.9769	3.872	42	11	1
NAHR_01703_chr2_95M	chr2	95745586	95780648	97600000	97633885	95780648	97600000	1819352	34473	0.9771	4.434	40	11	1
NAHR_01704_chr2_95M	chr2	95751181	95800190	96024404	96073263	95800190	96024404	224214	48934	0.9826	4.608	4	1	0
NAHR_01705_chr2_95M	chr2	95800215	95834734	97408969	97439562	95834734	97408969	1574235	32556	0.9710	4.382	36	11	1
NAHR_01706_chr2_95M	chr2	95800215	95961817	97141490	97299532	95961817	97141490	1179673	159822	0.9660	5.027	33	11	1
NAHR_01707_chr2_95M	chr2	95834162	95905629	97489618	97561536	95905629	97489618	1583989	71692	0.9549	4.637	37	11	1
NAHR_01708_chr2_95M	chr2	95958020	95999959	97556364	97597982	95999959	97556364	1556405	41778	0.9548	4.412	37	11	1
NAHR_01709_chr2_96M	chr2	96000000	96024403	97081034	97105426	96024403	97081034	1056631	24397	0.9742	4.274	29	10	1
NAHR_01710_chr2_95M	chr2	95751181	95800190	96024404	96073263	95800190	96024404	224214	48934	0.9826	4.608	4	1	0
NAHR_01711_chr2_96M	chr2	96043932	96073263	97600000	97628287	96073263	97600000	1526737	28809	0.9850	4.393	35	10	1
NAHR_01712_chr2_95M	chr2	95584997	95619888	97005693	97040709	95619888	97005693	1385805	34953	0.9764	4.436	34	10	1
NAHR_01713_chr2_95M	chr2	95456847	95491792	97005693	97040719	95491792	97005693	1513901	34985	0.9762	4.436	38	10	1
NAHR_01714_chr2_97M	chr2	97040730	97081041	97366654	97408978	97081041	97366654	285613	41317	0.9858	4.551	4	1	0
NAHR_01715_chr2_97M	chr2	97040730	97081041	97299523	97341851	97081041	97299523	218482	41319	0.9858	4.550	3	1	0
NAHR_01716_chr2_96M	chr2	96000000	96024403	97081034	97105426	96024403	97081034	1056631	24397	0.9742	4.274	29	10	1
NAHR_01717_chr2_97M	chr2	97105467	97145716	97557810	97597982	97145716	97557810	412094	40210	0.9626	4.432	6	1	0
NAHR_01718_chr2_95M	chr2	95800215	95961817	97141490	97299532	95961817	97141490	1179673	159822	0.9660	5.027	33	11	1
NAHR_01719_chr2_97M	chr2	97200000	97267355	97489618	97555580	97267355	97489618	222263	66658	0.9771	4.714	4	0	0
NAHR_01720_chr2_97M	chr2	97040730	97081041	97299523	97341851	97081041	97299523	218482	41319	0.9858	4.550	3	1	0
NAHR_01721_chr2_97M	chr2	97040730	97081041	97366654	97408978	97081041	97366654	285613	41317	0.9858	4.551	4	1	0
NAHR_01722_chr2_95M	chr2	95800215	95834734	97408969	97439562	95834734	97408969	1574235	32556	0.9710	4.382	36	11	1
NAHR_01723_chr2_97M	chr2	97200000	97267355	97489618	97555580	97267355	97489618	222263	66658	0.9771	4.714	4	0	0
NAHR_01724_chr2_95M	chr2	95834162	95905629	97489618	97561536	95905629	97489618	1583989	71692	0.9549	4.637	37	11	1
NAHR_01725_chr2_95M	chr2	95958020	95999959	97556364	97597982	95999959	97556364	1556405	41778	0.9548	4.412	37	11	1
NAHR_01726_chr2_97M	chr2	97105467	97145716	97557810	97597982	97145716	97557810	412094	40210	0.9626	4.432	6	1	0
NAHR_01727_chr2_96M	chr2	96043932	96073263	97600000	97628287	96073263	97600000	1526737	28809	0.9850	4.393	35	10	1
NAHR_01728_chr2_95M	chr2	95745586	95780648	97600000	97633885	95780648	97600000	1819352	34473	0.9771	4.434	40	11	1
NAHR_01729_chr2_95M	chr2	95619892	95629068	97633951	97643144	95629068	97633951	2004883	9184	0.9769	3.872	42	11	1
NAHR_01730_chr2_95M	chr2	95447667	95456843	97633951	97643144	95456843	97633951	2177108	9184	0.9769	3.872	47	11	1
NAHR_01731_chr2_106M	chr2	106237747	106256547	107905667	107924082	106256547	107905667	1649120	18607	0.9898	4.226	17	0	0
NAHR_01732_chr2_106M	chr2	106392775	106469426	107825873	107903170	106469426	107825873	1356447	76974	0.9926	4.850	14	0	0
NAHR_01733_chr2_106M	chr2	106394258	106468418	110504758	110577154	106468418	110504758	4036340	73278	0.9829	4.782	58	15	0
NAHR_01734_chr2_106M	chr2	106394258	106466367	109794622	109866748	106466367	109794622	3328255	72117	0.9832	4.776	39	8	0
NAHR_01735_chr2_106M	chr2	106394258	106419657	108493300	108518546	106419657	108493300	2073643	25322	0.9752	4.294	24	1	0
NAHR_01736_chr2_106M	chr2	106419654	106466350	108719736	108771738	106466350	108719736	2253386	49349	0.9767	4.584	28	3	0
NAHR_01737_chr2_106M	chr2	106392775	106469426	107825873	107903170	106469426	107825873	1356447	76974	0.9926	4.850	14	0	0
NAHR_01738_chr2_107M	chr2	107829169	107901691	112359333	112433337	107901691	112359333	4457642	73263	0.9828	4.781	73	25	0
